최근성_R,빈도_F,총금액_M,RFM_SCORE,최근성_R_R,빈도_F_F,총금액_M_M
0.9703273980684798,0.0037584565271861674,0.017656033362857725,1,4,3,3
0.058965525584546354,0.0,0.015583311734774513,1,1,1,1
0.9781982776751034,0.014532698571786512,0.0197596243383661,2,5,4,4
0.8661876020152728,0.0008769731896767723,0.015719369440720367,1,3,1,1
0.9515314621149942,0.0007516913054372335,0.01576465153140683,1,4,1,1
0.9944853591216776,0.006514657980456023,0.01778130794059342,1,5,3,3
0.7236630764735332,0.0037584565271861674,0.019957033110370424,1,2,3,4
0.9814571828988435,0.0412177399148083,0.02959228675086551,3,5,5,5
0.9702064221464106,0.007015785517414178,0.01740122029067578,1,4,3,3
0.9889800240835144,0.02681032322726133,0.02410518976807993,2,5,5,5
0.9167834549606643,0.012904034076672509,0.01724976314999842,2,3,4,3
0.5255342948127386,0.020922074668003,0.01758382869062694,2,2,5,3
0.9007494923664194,0.005512402906539712,0.01842399647751145,1,3,3,4
0.5957784986701955,0.004760711601102479,0.016021437986529195,1,2,3,2
0.5658509167183141,0.001503382610874467,0.015557058693870689,1,2,1,1
0.8177451204827125,0.006264094211976945,0.0163376021247696,1,3,3,2
0.6780328198370733,0.018792282635930833,0.027196036037496388,2,2,5,5
0.9353523284142662,0.005387121022300173,0.017515676501220236,1,4,3,3
0.9381440804620164,0.015534953645702823,0.017655575256103694,2,4,5,3
0.5278365596681165,0.0037584565271861674,0.01671360205288208,1,2,3,2
0.8660833766054901,0.0010022550739163113,0.018328886467579342,1,3,1,4
0.32445556182148805,0.0036331746429466285,0.016718112642460186,1,1,3,2
0.22587693584739915,0.0,0.015002784760479762,1,1,1,1
0.8762862997560009,0.002881483337509395,0.01647848757112327,1,3,2,2
0.8122751476371541,0.0005011275369581556,0.015813246086314712,1,3,1,1
0.9593576736888536,0.012904034076672509,0.021337766867006145,2,4,4,4
0.731777769092327,0.010398396391881731,0.019842964528617838,2,2,4,4
0.9221585082365991,0.002756201453269856,0.01622173635498199,1,4,2,2
0.9062417992283598,0.0018792282635930837,0.01593968355042601,1,3,2,2
0.9301950317980558,0.006389376096216485,0.017793465389065656,1,4,3,3
0.9707889677403745,0.051741418190929575,0.038879132585432935,4,5,5,5
0.978715682387953,0.006639939864695563,0.01892777295101623,2,5,3,4
0.7906446527711861,0.0001252818842395389,0.01528000982462792,1,2,1,1
0.8608534944360382,0.0020045101478326226,0.0158717075559247,1,3,2,1
0.903678970848525,0.008268604359809568,0.019331611674181085,2,3,4,4
0.8473134970044501,0.011275369581558501,0.02364630775646974,2,3,4,5
0.09948129246952803,0.001503382610874467,0.015478334810140295,1,1,1,1
0.9250135399974316,0.007391631170132796,0.018963188127000583,2,4,4,4
0.5118993778115268,0.0021297920320721615,0.016060729450432232,1,1,2,2
0.8630664232258881,0.0006264094211976945,0.015505468825571094,1,3,1,1
0.9758532059549933,0.005512402906539712,0.020636017797799777,2,5,3,4
0.9037441117296393,0.0006264094211976945,0.015796859960112996,1,3,1,1
0.9734076311611641,0.05362064645452266,0.051616896598081614,6,5,5,5
0.9137609180769668,0.006013530443497868,0.01774163237179662,1,3,3,3
0.9726854979648126,0.0002505637684790778,0.016294610567853272,1,5,1,2
0.8667161737363135,0.012904034076672509,0.020481001520033442,2,3,4,4
0.9894118150668996,0.0021297920320721615,0.019192558654843518,1,5,2,4
0.9921961224425225,0.026685041343021788,0.026472086410210278,3,5,5,5
0.6226221251933288,0.002255073916311701,0.016169970291777,1,2,2,2
0.6889764878642538,0.004134302179904784,0.017181681438553875,1,2,3,3
0.7323696205264499,0.008393886244049107,0.020411087381572796,2,2,4,4
0.801363119466515,0.006013530443497868,0.017490621585673098,1,2,3,3
0.9890079416039919,0.01954397394136807,0.025207394618267563,2,5,5,5
0.8797052654304788,0.007516913054372335,0.0192687805709173,2,3,4,4
0.9594656214347,0.022049611626158847,0.026199970998318566,3,4,5,5
0.9548443412116575,0.0017539463793535448,0.015967416628535153,1,4,2,2
0.7612996164132686,0.003006765221748934,0.017663151637035673,1,2,2,3
0.8601481117519733,0.0017539463793535448,0.015896269125736735,1,3,2,1
0.1935596141426436,0.0001252818842395389,0.014777924822214935,1,1,1,1
0.6410551333806069,0.003006765221748934,0.016607955587607366,1,2,2,2
0.9894750947799821,0.061889250814332226,0.05892299454518192,7,5,5,5
0.7187291200211428,0.014783262340265592,0.021759471753578032,2,2,4,4
0.5207659823151813,0.004384865948383862,0.017390542879408857,1,1,3,3
0.5553371785064871,0.029691806564770724,0.017974100406076395,2,2,5,3
0.951656160373127,0.006389376096216485,0.01726583212537042,1,4,3,3
0.5788977046214664,0.004384865948383862,0.01660732128594794,1,2,3,2
0.4536038727184407,0.0033826108744675503,0.01722315771928381,1,1,2,3
0.09957435087111971,0.0001252818842395389,0.017984672100400084,1,1,1,3
0.903053618389829,0.0038837384114257063,0.01738666659149017,1,3,3,3
0.7562837685674776,0.002505637684790778,0.016299332591317852,1,2,2,2
0.753207257810857,0.0006264094211976945,0.018201180400149196,1,2,1,3
0.9759127633320118,0.002505637684790778,0.018360072965834216,1,5,2,4
0.37594663659019134,0.004510147832623401,0.016911010824886396,1,1,3,3
0.8796308187092055,0.00576296667501879,0.017746808978117114,1,3,3,3
0.9409805005425305,0.0,0.015214888187594009,1,4,1,1
0.49106732403121556,0.00689050363317464,0.018488237140018387,1,1,3,4
0.8843712136862852,0.001252818842395389,0.01618906981952179,1,3,1,2
0.9334595205258915,0.011651215234277118,0.02057829634679245,2,4,4,4
0.15053685391878233,0.0005011275369581556,0.016200874878183245,1,1,1,2
0.716246321866677,0.0010022550739163113,0.015595962528981856,1,2,1,1
0.8657855897203968,0.002255073916311701,0.016372946822791796,1,3,2,2
0.5499825980789024,0.014407416687546975,0.023009786041240526,2,2,4,5
0.8952646301766064,0.001503382610874467,0.016170992222228286,1,3,1,2
0.4181784004005234,0.0,0.01537811514795174,1,1,1,1
0.893155926796539,0.004259584064144323,0.017497281753097015,1,3,3,3
0.20647239794750388,0.001378100726634928,0.0157189818119285,1,1,1,1
0.951745496438655,0.010022550739163113,0.024396369468735357,2,4,4,5
0.7645287429484996,0.019293410172888992,0.025261592171167,2,2,5,5
0.8046276081943506,0.016787772488098214,0.021254920022489514,2,2,5,4
0.7830213085127964,0.002505637684790778,0.016249821822901918,1,2,2,2
0.9764171398686388,0.026935605111500865,0.026822925705832383,3,5,5,5
0.8689849375671183,0.004009020295665245,0.017425182797809472,1,3,3,3
0.8602541983297878,0.001378100726634928,0.016352050107011972,1,3,1,2
0.9360670169384904,0.01365572538210974,0.01786232235809394,2,4,4,3
0.9759834877172215,0.009646705086444498,0.01980892367289556,2,5,4,4
0.951823665495992,0.008268604359809568,0.018444047457745374,2,4,4,4
0.6864415770048967,0.0011275369581558504,0.01579192650276194,1,2,1,1
0.9780810240890979,0.020922074668003,0.02561567345304837,2,5,5,5
0.6807110406348816,0.0010022550739163113,0.01600459375357345,1,2,1,2
0.9896314328946559,0.002255073916311701,0.01595406105470622,1,5,2,2
0.32488549163684144,0.0001252818842395389,0.015591240505517278,1,1,1,1
0.9251103207350868,0.001378100726634928,0.015782376738889544,1,4,1,1
0.9996538227460788,0.009771986970684035,0.03774528313023639,3,5,4,5
0.28661801573431456,0.002630919569030317,0.016553898990632244,1,1,2,2
0.9116912992255681,0.022049611626158847,0.024427978834763178,2,3,5,5
0.9539472582203139,0.0021297920320721615,0.01620034629346706,1,4,2,2
0.5394781657072344,0.011024805813079424,0.017449145304943164,1,2,4,3
0.9948427033837897,0.02956652468053118,0.02054351547246752,2,5,5,4
0.29223688202241965,0.0005011275369581556,0.01585447569417709,1,1,1,1
0.6248722773438153,0.014532698571786512,0.02319165442258903,2,2,4,5
0.46161433992745166,0.0006264094211976945,0.01561344106359702,1,1,1,1
0.8415848218024667,0.007266349285893257,0.018639447607828194,1,3,4,4
0.9063925538389384,0.026685041343021788,0.018441298817221216,2,3,5,4
0.8925808258747024,0.03708343773490352,0.026842765252179834,3,3,5,5
0.24129112948704348,0.0006264094211976945,0.015578730667234246,1,1,1,1
0.9760262945819537,0.006514657980456023,0.01888805861934024,2,5,3,4
0.6168301702782633,0.0023803558005512397,0.016331082913269995,1,2,2,2
0.9703627602610847,0.004259584064144323,0.01627515865029769,1,4,3,2
0.6112931953835589,0.014657980456026053,0.019051743686452002,2,2,4,4
0.37291851620239835,0.0007516913054372335,0.01563881312997387,1,1,1,1
0.9141982925644475,0.11738912553244796,0.03288357234465908,5,3,5,5
0.9358976506475936,0.01591079929842144,0.017219034758497568,2,4,5,3
0.9704520963266128,0.011275369581558501,0.016896069496908923,1,4,4,3
0.9060724329374629,0.008895013781007263,0.022795533036280465,2,3,4,5
0.024267769967075938,0.005011275369581556,0.015824874950070768,1,1,3,1
0.46150825334963724,0.001378100726634928,0.01585729481266341,1,1,1,1
0.9600239718442499,0.0038837384114257063,0.01657246993366085,1,4,3,2
0.9570926321941126,0.03770984715610121,0.03335929858922501,4,4,5,5
0.8688118489401578,0.00037584565271861676,0.014634149779412787,1,3,1,1
0.4697774229150731,0.0006264094211976945,0.015327652927046674,1,1,1,1
0.8257593100277871,0.009020295665246801,0.019014989429186644,2,3,4,4
0.4319975730368866,0.0016286644951140057,0.01614562015585144,1,1,1,2
0.24379812282592309,0.0011275369581558504,0.01568109990726862,1,1,1,1
0.6942473157304062,0.0031320471059884726,0.01982925656497812,1,2,2,4
0.9623132085234052,0.010022550739163113,0.019060201041910953,2,4,4,4
0.9512671762544739,0.02192432974191931,0.031984308786505156,3,4,5,5
0.8232113709922073,0.0008769731896767723,0.01669182436257528,1,3,1,2
0.8688602393089855,0.0010022550739163113,0.015654952583308034,1,3,1,1
0.9576193427471213,0.010899523928839883,0.017873528354077052,2,4,4,3
0.7933024007206443,0.0002505637684790778,0.015231802898511908,1,2,1,1
0.9783881168143503,0.00801804059133049,0.0188841118534594,2,5,4,4
0.6411612199584215,0.003507892758707089,0.015753903642177745,1,2,2,1
0.9677943483771545,0.01152593335003758,0.01854158895737193,2,4,4,4
0.892798582534427,0.002505637684790778,0.01563532447084705,1,3,2,1
0.3702365730685264,0.0017539463793535448,0.09099948850618964,8,1,2,5
0.9946100573798105,0.036832873966424436,0.023747056003374484,3,5,5,5
0.8953409380659114,0.051490854422450494,0.02437325269714756,3,3,5,5
0.18523833187231645,0.0,0.01538826397450248,1,1,1,1
0.8658730646178929,0.003507892758707089,0.016714905895182,1,3,2,2
0.9980066890379063,0.01854171886745176,0.023280668088794473,2,5,5,5
0.8365894468050259,0.02392883988975193,0.016987267979941264,2,3,5,3
0.8257276701712462,0.005512402906539712,0.017626714530600027,1,3,3,3
0.9354509703199534,0.0010022550739163113,0.01583245133100274,1,4,1,1
0.41600827847540567,0.0007516913054372335,0.016000858421579077,1,1,1,2
0.8261762116669179,0.004510147832623401,0.017166246764841287,1,3,3,3
0.9165712818050352,0.007767476822851413,0.018804577473164188,2,3,4,4
0.7832967613815077,0.023427712352793773,0.026545876836589617,3,2,5,5
0.828945629698286,0.001252818842395389,0.016219410582230778,1,3,1,2
0.6915635114285023,0.0033826108744675503,0.01715948088047413,1,2,2,3
0.9813548186570928,0.01829115509897268,0.19773068009647726,19,5,5,5
0.9865958678347359,0.0011275369581558504,0.017349242793584317,1,5,1,3
0.8176688125934074,0.003006765221748934,0.01606344285197531,1,3,2,2
0.3433910853773612,0.0007516913054372335,0.015478828155875403,1,1,1,1
0.6436533239530464,0.0021297920320721615,0.01596061550518691,1,2,2,2
0.35453389838394783,0.002630919569030317,0.01870922079036453,1,1,2,4
0.5094538030176978,0.003507892758707089,0.016784009537077836,1,1,2,3
0.9332343191940398,0.002505637684790778,0.016284602697226848,1,4,2,2
0.9756540609755869,0.005387121022300173,0.024249951502352284,2,5,3,5
0.9728641700958687,0.0016286644951140057,0.015977107348331864,1,5,1,2
0.9221994539332994,0.010774242044600346,0.02322735151042201,2,4,4,5
0.8845387188091501,0.034953645702831354,0.03214439947754686,3,3,5,5
0.930550514892136,0.025682786269105477,0.01845000284554772,2,4,5,4
0.040726078872578855,0.003006765221748934,0.01634711664966092,1,1,2,2
0.9734281040095143,0.004259584064144323,0.015887424141485917,1,5,3,1
0.8844661332559087,0.00939614131796542,0.02076305432458942,2,3,4,4
0.9761361034958319,0.001503382610874467,0.018453209592825905,1,5,1,4
0.6004314187497789,0.005136557253821095,0.017258784329154633,1,2,3,3
0.998110914447689,0.016787772488098214,0.024506033177853073,2,5,5,5
0.6976234745401519,0.0008769731896767723,0.02288782392772626,2,2,1,5
0.7989864078898634,0.012152342771235275,0.018224790517472098,2,2,4,3
0.7134043182820674,0.014783262340265592,0.017572657933624912,2,2,4,3
0.876831621989328,0.008519168128288646,0.018781742613425027,2,3,4,4
0.6192980790884743,0.0002505637684790778,0.013518413160490829,1,2,1,1
0.8635503269141647,0.0008769731896767723,0.016574478555582355,1,3,1,2
0.9999646378073952,0.034201954397394124,0.028671069307499394,3,5,5,5
0.9387712940887443,0.03833625657729891,0.034322062791283206,4,4,5,5
0.8769116522146968,0.0037584565271861674,0.01787395122185,1,3,3,3
0.8661447951505407,0.005888248559258329,0.018294422744084122,1,3,3,3
0.18008661876020154,0.026183913806063632,0.02823488119970406,3,1,5,5
0.9061133786341633,0.005261839138060634,0.016515946608010205,1,3,3,2
0.7905962624023585,0.01390628915058882,0.019145549854084183,2,2,4,4
0.9547345322977796,0.01728890002505637,0.022760681683993374,2,4,5,5
0.7133968736099402,0.005011275369581556,0.021456205082412517,2,2,3,4
0.444707489526277,0.004885993485342017,0.019704017226223506,1,1,3,4
0.9922035671146499,0.00914557754948634,0.02160276400471991,2,5,4,4
0.8311399468078178,0.006013530443497868,0.022511471609802984,2,3,3,5
0.8688993238376541,0.015284389877223747,0.021823782894047128,2,3,4,4
0.14496079449540944,0.0020045101478326226,0.015838547674729402,1,1,2,1
0.882407681412701,0.007642194938611874,0.0171211761080413,1,3,4,3
0.9921830942662997,0.004009020295665245,0.018229477301955604,1,5,3,3
0.09682726685613359,0.0020045101478326226,0.01214641867116269,1,1,2,1
0.5390947650926768,0.0023803558005512397,0.016987197501979103,1,2,2,3
0.8633790994552362,0.008519168128288646,0.020921347827596103,2,3,4,4
0.8046611092189238,0.016662490603858673,0.020893579510505883,2,2,5,4
0.7351092598693088,0.006264094211976945,0.01735086378671395,1,2,3,3
0.922361375552069,0.005011275369581556,0.01703921023805165,1,4,3,3
0.8445999140140369,0.008519168128288646,0.017744201293517274,1,3,4,3
0.3195551063936705,0.006639939864695563,0.018057933942063238,1,1,3,3
0.812600852042725,0.0344525181658732,0.022456146409509027,2,3,5,5
0.8824058202446692,0.006138812327737407,0.01847128719011941,1,3,3,4
0.8797071265985106,0.001378100726634928,0.015523123555091653,1,3,1,1
0.8280485467069424,0.002881483337509395,0.01649046882469012,1,3,2,2
0.9706493801379871,0.021047356552242536,0.13263385130524302,13,5,5,5
0.9330630917351113,0.00801804059133049,0.01870615499901066,2,4,4,4
0.8441420666782058,0.0033826108744675503,0.01632724186433239,1,3,2,2
0.8291094124850874,0.006138812327737407,0.01936991644661391,2,3,3,4
0.1876541279776362,0.0008769731896767723,0.015528338924291339,1,1,1,1
0.8769935436080976,0.001252818842395389,0.015569885682983427,1,3,1,1
0.9540887069907333,0.017414181909295907,0.027974465129530564,3,4,5,5
0.8983634749496088,0.002630919569030317,0.01648091906081772,1,3,2,2
0.9492347807637117,0.012027060886995736,0.015950854307428042,1,4,4,2
0.501340971566936,0.002630919569030317,0.015675496909277064,1,1,2,1
0.8630701455619518,0.0036331746429466285,0.015499619154711985,1,3,3,1
0.9893708693701994,0.017414181909295907,0.025591534751009285,2,5,5,5
0.6352296774409683,0.009897268854923575,0.017619032432724818,1,2,4,3
0.9897617146568843,0.08168378852417937,0.07210353635508769,8,5,5,5
0.9516989672378592,0.0016286644951140057,0.01615576898240218,1,4,1,2
0.9597950481763344,0.023803558005512395,0.02017953203690296,2,4,5,4
0.8926385220836893,0.01766474567777498,0.01855275971437396,2,3,5,4
0.9681907771679351,0.06840390879478825,0.025682134171363287,4,4,5,5
0.9786300686584887,0.01829115509897268,0.018044155500461366,2,5,5,3
0.932996089685965,0.0021297920320721615,0.01535175639010468,1,4,2,1
0.9411163658088544,0.002881483337509395,0.02134569563774891,2,4,2,4
0.8927836931901723,0.004885993485342017,0.018263518157677877,1,3,3,3
0.7294587537246626,0.005512402906539712,0.015921535475170348,1,2,3,1
0.9866870650682956,0.05788023051866698,0.02849219623954261,4,5,5,5
0.2581253943349767,0.0017539463793535448,0.01563648735722266,1,1,2,1
0.9140289262735507,0.00939614131796542,0.01635694832538195,1,3,4,2
0.9623764882364875,0.01591079929842144,0.016381051788439956,2,4,5,2
0.8311697254963271,0.017038336256577292,0.030370011063278104,3,3,5,5
0.9972212761284727,0.01628664495114006,0.016662435052355432,2,5,5,2
0.01108511679759984,0.013154597845151586,0.01621313804359872,1,1,4,2
0.1642778574978085,0.0038837384114257063,0.016653484351161377,1,1,3,2
0.46920418316126833,0.002881483337509395,0.016854769411084384,1,1,2,3
0.9951144339164373,0.006013530443497868,0.01650632636617565,1,5,3,2
0.7531960908026659,0.0021297920320721615,0.016445961991587398,1,2,2,2
0.8393718930126168,0.001378100726634928,0.01574731395271598,1,3,1,1
0.7879273474447095,0.0016286644951140057,0.01560699233005957,1,2,1,1
0.5817210965257577,0.01152593335003758,0.016683895591832518,1,2,4,2
0.394273558199655,0.007642194938611874,0.016957526279910626,1,1,4,3
0.32205093272435914,0.005011275369581556,0.016037894590693068,1,1,3,2
0.6004016400612696,0.001252818842395389,0.015740548068348816,1,2,1,1
0.48017576870892636,0.002881483337509395,0.015891652819215393,1,1,2,1
0.9976046767430304,0.010774242044600346,0.019988642476398245,2,5,4,4
0.013480440054569446,0.00037584565271861676,0.015307390512926273,1,1,1,1
0.9383004185766903,0.006264094211976945,0.01634644710902042,1,4,3,2
0.9571056603703353,0.014407416687546975,0.016391447287858248,1,4,4,2
0.9753544129224619,0.009270859433725881,0.03317387107078753,3,5,4,5
0.9787826844370989,0.0036331746429466285,0.015689486784765408,1,5,3,1
0.9490300522802101,0.018792282635930833,0.020471804145971835,2,4,5,4
0.9919057802295566,0.031069907291405647,0.018518366468840895,2,5,5,4
0.5361001457294569,0.0007516913054372335,0.01578554824718665,1,2,1,1
0.9997785210042118,0.03332498120771735,0.019451248014944144,2,5,5,4
0.5231296657156098,0.002255073916311701,0.016041665161668515,1,2,2,2
0.9572229139563407,0.019919819594086688,0.020364149058775618,2,4,5,4
0.3377778025933516,0.001378100726634928,0.015542963101439105,1,1,1,1
0.4906578670642122,0.004885993485342017,0.01628696370895914,1,1,3,2
0.9489258268704274,0.017790027562014525,0.017364078404618555,2,4,5,3
0.5875670253137464,0.007391631170132796,0.01569942417742968,1,2,4,1
0.5388267568960928,0.003006765221748934,0.01629330672555335,1,2,2,2
0.0030374262279521383,0.001378100726634928,0.01639046059638804,1,1,1,2
0.002946228994392301,0.002505637684790778,0.01555698821590853,1,1,2,1
0.4803711913522689,0.001378100726634928,0.015839146737407744,1,1,1,1
0.8206615707885956,0.002505637684790778,0.016612571894128708,1,3,2,2
0.9897691593290118,0.014783262340265592,0.023784479801280334,2,5,4,5
0.9437629467501214,0.00914557754948634,0.019011747442927385,2,4,4,4
0.3595292733813887,0.001378100726634928,0.016578143409614568,1,1,1,2
0.8288060420958986,0.0007516913054372335,0.015621369834339786,1,3,1,1
0.6998419868340974,0.0021297920320721615,0.016534869940849607,1,2,2,2
0.7613238115976825,0.009521423202204959,0.03661291371224517,3,2,4,5
0.1668872150784389,0.0001252818842395389,0.015221231204188222,1,1,1,1
0.6431228910639739,0.0016286644951140057,0.016298275421885486,1,2,1,2
0.2600423974077652,0.0006264094211976945,0.01625479051923405,1,1,1,2
0.021814750501119494,0.0001252818842395389,0.015746996801886272,1,1,1,1
0.7800024939651626,0.003507892758707089,0.021128834948189002,2,2,2,4
0.978860853494436,0.007391631170132796,0.018475339672943486,2,5,4,4
0.9567073704115229,0.002255073916311701,0.01639440736226888,1,4,2,2
0.9970667991818306,0.01277875219243297,0.021118333731827477,2,5,4,4
0.9980029667018426,0.005261839138060634,0.017468667700460905,1,5,3,3
0.9113860676683472,0.011275369581558501,0.01795144174124263,2,3,4,3
0.9601002797335553,0.01277875219243297,0.020869088418656007,2,4,4,4
0.935836232102543,0.02305186670007516,0.030578414397379062,3,4,5,5
0.9168504570098102,0.005136557253821095,0.016620535903852554,1,4,3,2
0.8017688540974545,0.0007516913054372335,0.01547689001191606,1,2,1,1
0.9489351327105865,0.0033826108744675503,0.016768081517630144,1,4,2,3
0.9548741199001669,0.015159107992984209,0.018089120440318112,2,4,4,3
0.9386763745191208,0.010398396391881731,0.01658508548888712,1,4,4,2
0.9944462745930092,0.002505637684790778,0.017163251451449577,1,5,2,3
0.18785699529310607,0.001252818842395389,0.016216027640047193,1,1,1,2
0.9544386065807181,0.004259584064144323,0.029909014712803182,3,4,3,5
0.36982525493349117,0.0006264094211976945,0.015460750558581895,1,1,1,1
0.8955196101969675,0.022049611626158847,0.027194556000291067,3,3,5,5
0.7749531450947986,0.002881483337509395,0.016416572681367547,1,2,2,2
0.5578050873166982,0.012152342771235275,0.01662775989497374,1,2,4,2
0.9545111921339595,0.00801804059133049,0.01882593229569804,2,4,4,4
0.7939147250031174,0.006013530443497868,0.018981160007350846,1,2,3,4
0.7638010262480528,0.005261839138060634,0.02356250945946398,2,2,3,5
0.9351382940906054,0.012027060886995736,0.027120307467157705,2,4,4,5
0.941566768472558,0.014031571034828357,0.02030699143146555,2,4,4,4
0.9945765563552373,0.03432723628163366,0.025035886497356278,3,5,5,5
0.6707612363367002,0.0046354297168629405,0.01876493361945036,1,2,3,4
0.9198711327254759,0.0016286644951140057,0.015701608994256572,1,4,1,1
0.9681516926392665,0.017414181909295907,0.020223334090384106,2,4,5,4
0.9491398611940882,0.0032573289902280114,0.015666052862347905,1,4,2,1
0.8824262930930193,0.006389376096216485,0.01790048617460245,1,3,3,3
0.9917550256189779,0.0002505637684790778,0.015257139725907679,1,5,1,1
0.9783266982692999,0.07003257328990226,0.024823924026166348,4,5,5,5
0.855234628147933,0.004259584064144323,0.016614122409296182,1,3,3,2
0.7644207952026532,0.01628664495114006,0.018790869509524476,2,2,5,4
0.9035077433895966,0.06364319719368577,0.02597747207178603,3,3,5,5
0.9945784175232691,0.0010022550739163113,0.05878330722418492,5,5,1,5
0.9219556409211292,0.01277875219243297,0.024748336411751986,2,4,4,5
0.9679451029877331,0.027186168879979943,0.017277742900975113,2,4,5,3
0.43454365090443464,0.0008769731896767723,0.015466494512497767,1,1,1,1
0.8738407249621718,0.048108243547982946,0.021106634390109263,3,3,5,4
0.9381012735972842,0.004009020295665245,0.016796343180455472,1,4,3,3
0.9414867382471892,0.011150087697318962,0.018607380135046345,2,4,4,4
0.34308957615620417,0.010648960160360807,0.01654515972332466,1,1,4,2
0.9789706624083142,0.02643447757454271,0.026959018650759312,3,5,5,5
0.9062622720767098,0.011651215234277118,0.020096508997480937,2,3,4,4
0.9917103575862141,0.018792282635930833,0.13268843648693435,13,5,5,5
0.9060352095768262,0.018416436983212214,0.017410734815567097,2,3,5,3
0.9917513032829143,0.022926584815835618,0.01754256384378348,2,5,5,3
0.9921551767458222,0.02956652468053118,0.02033620454678001,2,5,5,4
0.8740473146137052,0.0038837384114257063,0.01585581477545809,1,3,3,1
0.8956312802788774,0.0033826108744675503,0.016550093180675716,1,3,2,2
0.9970146864769392,0.02054622901528438,0.027267465452143435,3,5,5,5
0.9569474610876293,0.005637684790779251,0.018108043773157514,1,4,3,3
0.303227079250396,0.00939614131796542,0.01732316594758589,1,1,4,3
0.8771331312104852,0.01252818842395389,0.017645708341401587,2,3,4,3
0.9679060184590644,0.007892758707090951,0.01599451540498487,1,4,4,2
0.9221566470685673,0.0033826108744675503,0.016658488286474586,1,4,2,2
0.8848737290548802,0.0038837384114257063,0.01594112834865025,1,3,3,2
0.7558836174406334,0.0020045101478326226,0.01811195530005728,1,2,2,3
0.8978907382695233,0.034201954397394124,0.194801933140024,19,3,5,5
0.17170205677679196,0.003507892758707089,0.016276427253616527,1,1,2,2
0.7534640989992499,0.012402906539714353,0.01704357987170544,1,2,4,3
0.9865884231626084,0.14419944875970928,0.045864379609809325,7,5,5,5
0.4750891964779257,0.002630919569030317,0.016651581446183113,1,1,2,2
0.7670617926398248,0.006765221748935101,0.017783527996401392,1,2,3,3
0.2786540777260994,0.004760711601102479,0.018122174604570176,1,1,3,3
0.9812208145588007,0.0033826108744675503,0.01671018387171742,1,5,2,2
0.8259007587982066,0.00801804059133049,0.019737987603983622,2,3,4,4
0.9195510118240006,0.0006264094211976945,0.026267242213198295,2,4,1,5
0.9415965471610672,0.009270859433725881,0.019152386216413506,2,4,4,4
0.9008369672639154,0.004760711601102479,0.01783663314088738,1,3,3,3
0.6810534955527391,0.01027311450764219,0.019833661437612993,2,2,4,4
0.77189896835456,0.0010022550739163113,0.015967909974270257,1,2,1,2
0.8928506952393184,0.038962665998496605,0.019027005921734574,2,3,5,4
0.5362229828195579,0.0011275369581558504,0.015595116793435964,1,2,1,1
0.8555417208731856,0.004134302179904784,0.01638503379330188,1,3,3,2
0.9140717331382829,0.010398396391881731,0.020437128988590146,2,3,4,4
0.6114216159777554,0.008644450012528185,0.017871554971136627,1,2,4,3
0.41000228923667914,0.0008769731896767723,0.015584192709301484,1,1,1,1
0.8796736255739377,0.008393886244049107,0.017452034901391637,1,3,4,3
0.9897002961118339,0.016662490603858673,0.022651088452837816,2,5,5,5
0.8254708289828531,0.022425457278877462,0.020253569136149854,2,3,5,4
0.2792645408405407,0.0,0.015003630496025658,1,1,1,1
0.9758141214263247,0.007892758707090951,0.01917441057958785,2,5,4,4
0.30341319605357936,0.002756201453269856,0.016290804757896744,1,1,2,2
0.021794277652769325,0.00914557754948634,0.01642037849132407,1,1,4,2
0.9570144631367754,0.01265347030819343,0.02047208605782047,2,4,4,4
0.9413732069972475,0.004009020295665245,0.01811206101700051,1,4,3,3
0.8818977213719786,0.002505637684790778,0.01625880776307705,1,3,2,2
0.2283262329772919,0.002756201453269856,0.017168255386762792,1,1,2,3
0.22006450808398337,0.0001252818842395389,0.015441651030837101,1,1,1,1
0.9921998447785861,0.01628664495114006,0.022768469498811825,2,5,5,5
0.24119620991742,0.0,0.01538826397450248,1,1,1,1
0.9571149662104943,0.002505637684790778,0.019873481486232213,2,4,2,4
0.7826751312588753,0.001252818842395389,0.01573149165021153,1,2,1,1
0.8499451886014624,0.02831370583813579,0.02500040084340977,3,3,5,5
0.7317628797480722,0.0037584565271861674,0.019752329869282756,1,2,3,4
0.19901841998001107,0.0046354297168629405,0.01664622512105911,1,1,3,2
0.9384213944987596,0.020796792783763462,0.01856791247623791,2,4,5,4
0.8419105262080376,0.004885993485342017,0.019053505635505945,1,3,3,4
0.586811391092822,0.0021297920320721615,0.016219410582230778,1,2,2,2
0.7372328525936307,0.006514657980456023,0.01785555647372678,1,2,3,3
0.7157233336497318,0.0,0.015169077512191362,1,2,1,1
0.9705097925355994,0.008268604359809568,0.018780474010106185,2,4,4,4
0.29254769708373585,0.001378100726634928,0.01623900345571068,1,1,1,2
0.3568864147761852,0.0011275369581558504,0.01576126858922325,1,1,1,1
0.7665146092384659,0.008268604359809568,0.022176807006496126,2,2,4,5
0.866038708572726,0.004760711601102479,0.01768831226952605,1,3,3,3
0.9763333873072062,0.01027311450764219,0.019499807330870946,2,5,4,4
0.8874905313076381,0.007015785517414178,0.021600684904836246,2,3,3,4
0.9813994866898568,0.005888248559258329,0.02014707693532924,2,5,3,4
0.836241408383073,0.003507892758707089,0.016174657076260496,1,3,2,2
