,최근성_R,빈도_F,총금액_M,RFM_SCORE
14924,0.34299837892264434,0.0011275369581558504,0.01620175585271022,E
14929,0.914741753629743,0.001252818842395389,0.01589810155275284,E
14930,0.710292445332842,0.01591079929842144,0.023470888108658692,E
14931,0.9889986357638326,0.005136557253821095,0.018508605271082026,E
14932,0.02165469005038182,0.0020045101478326226,0.016390213923520486,E
14934,0.806689782373622,0.010899523928839883,0.021765250946474978,E
14935,0.2042278293011128,0.0011275369581558504,0.02139830743649979,E
14936,0.9761342423278001,0.04572788774743171,0.0437141322233524,E
14937,0.8498763253842847,0.004259584064144323,0.020809534540632568,E
14944,0.9218681660236332,0.02142320220496115,0.03569913169388672,E
14946,0.962558882703607,0.0002505637684790778,0.015464732563443818,E
14947,0.8073653863691777,0.0016286644951140057,0.016133991292095383,E
14948,0.9388531854821449,0.007892758707090951,0.018867655249295522,E
14950,0.9782094446832944,0.0023803558005512397,0.01638217943583448,E
14951,0.7885433940632463,0.0023803558005512397,0.016207535045607166,E
14952,0.8768278996532644,0.01854171886745176,0.04299303695353369,E
14953,0.9332380415301034,0.006765221748935101,0.016130467393987484,E
14954,0.9680251332131018,0.010523678276121268,0.016293800071288455,E
14957,0.3225143635642857,0.001378100726634928,0.015315284044687958,E
14958,0.6061954561443671,0.005136557253821095,0.01686999265091049,E
14959,0.8422808986463726,0.007516913054372335,0.0175229357313225,E
14960,0.9785667889454063,0.0032573289902280114,0.015888904178691234,E
14961,0.9728492807516141,0.0395890754196943,0.03979964524917747,E
14962,0.2760279696331824,0.0005011275369581556,0.015555649134627529,E
14963,0.9758159825943566,0.024680531195189166,0.02035202684928446,E
14964,0.3381742313841321,0.001503382610874467,0.015835834273186324,E
14965,0.7427679663203034,0.01027311450764219,0.017219986210986703,E
14966,0.9624230174372832,0.0046354297168629405,0.015783363430359756,E
14967,0.8684824221985233,0.0006264094211976945,0.016743555186799194,E
14968,0.9197241004509611,0.004510147832623401,0.015629263366101473,E
14970,0.8178549293965908,0.004134302179904784,0.020719428466013674,E
14971,0.9066754513797769,0.019919819594086688,0.01904385015469031,E
14972,0.6571802932084118,0.0021297920320721615,0.015513609030200331,E
14973,0.7135681010688688,0.0038837384114257063,0.01974115911228073,E
14974,0.9008574401122657,0.002505637684790778,0.015512269948919332,E
14975,0.847380499053596,0.001252818842395389,0.016095651280681474,E
14976,0.8476578130903393,0.009020295665246801,0.01780798384927019,E
14978,0.8070657383160524,0.026935605111500865,0.02191529852790918,E
14981,0.3408022006450809,0.0008769731896767723,0.01546903171913545,E
14984,0.9492608371161574,0.005011275369581556,0.015860712993828067,E
14985,0.4695280263988074,0.010774242044600346,0.016154888007875207,E
14987,0.9594805107789547,0.00037584565271861676,0.01625937158677431,E
14988,0.43441895264630187,0.004885993485342017,0.016288056117372583,E
14995,0.8980247423678152,0.007516913054372335,0.015931050000061668,E
14997,0.8767869539565643,0.0032573289902280114,0.017015529642766584,E
14998,0.5449071928560927,0.009270859433725881,0.01662398932399829,E
15000,0.8739095881793495,0.009521423202204959,0.01683771374424217,E
15002,0.6915560667563749,0.014282134803307436,0.020894566201976092,E
15004,0.6061675386238896,0.01966925582560761,0.01950107593418979,E
15005,0.9597522413116024,0.1452017038336256,0.03688858826122586,E
15006,0.8635726609305467,0.017915309446254062,0.016878485245350523,E
15007,0.5742205893574689,0.001378100726634928,0.015662106096467062,E
15009,0.9679227689713511,0.02267602104735654,0.01955555539893786,E
15010,0.9061822418513411,0.0023803558005512397,0.016197844325810454,E
15012,0.8579035431055823,0.01591079929842144,0.016599921099921363,E
15014,0.8855698058987859,0.004259584064144323,0.016025983815088376,E
15016,0.5389440104820984,0.0023803558005512397,0.01570837487862373,E
15017,0.9113023151069148,0.0023803558005512397,0.015551702368746687,E
15018,0.89815130179398,0.0038837384114257063,0.01671698499506566,E
15019,0.2870702795660501,0.008644450012528185,0.016046528141057406,E
15021,0.9784532576954645,0.059884740666499604,0.021706895193808223,E
15022,0.9704911808552812,0.016787772488098214,0.018298439987927118,E
15023,0.99246785297517,0.07040841894262087,0.03894185797175348,E
15024,0.9757973709140382,0.019293410172888992,0.020963528887947613,E
15025,0.9118364703320511,0.008895013781007263,0.01643771607001492,E
15026,0.785708835150764,0.007516913054372335,0.016761879456960248,E
15027,0.919310921147894,0.004510147832623401,0.018816135858958086,E
15028,0.9787007930436984,0.005888248559258329,0.01731911346476181,E
15030,0.8094908402615314,0.0007516913054372335,0.016935537155717356,E
15031,0.9894453160914727,0.01378100726634928,0.017463628526166616,E
15032,0.3141968036300221,0.006765221748935101,0.030840204787814636,E
15033,0.9892610604563211,0.06414432473064392,0.02416918375771931,E
15034,0.9597261849591566,0.04998747181157603,0.03018320922457855,E
15035,0.7612828659009822,0.0032573289902280114,0.015999766013165634,E
15036,0.8073542193609867,0.0157855174141819,0.01674972200848801,E
15038,0.8849649262884401,0.016537208719619136,0.017454642585991477,E
15039,0.975732230032924,0.18879979954898515,0.08483456972235028,E
15041,0.544769466421737,0.008268604359809568,0.015744706268116138,E
15042,0.46706383992466,0.0005011275369581556,0.015588174714163407,E
15043,0.9170961311900121,0.0002505637684790778,0.017001504528297164,E
15044,0.9491342776899926,0.0576296667501879,0.04199432899077495,E
15045,0.5951643132196904,0.001503382610874467,0.017342124519406366,E
15046,0.976214272553169,0.025808068153345017,0.03295422650172239,E
15047,0.2788327498571554,0.002630919569030317,0.016320053112192277,E
15048,0.8260273182243713,0.012152342771235275,0.01645026114727903,E
15049,0.2682687601084689,0.0002505637684790778,0.015536161978090865,E
15050,0.9333832126365864,0.009897268854923575,0.021195542339371473,E
15051,0.9386707910150253,0.017790027562014525,0.020013063090285967,E
15052,0.14539258547879477,0.0036331746429466285,0.01586955797807888,E
15053,0.9892015030793025,0.008769731896767724,0.017568112105065724,E
15054,0.9680846905901206,0.014156852919067896,0.01617374086275245,E
15057,0.263251051094646,0.003006765221748934,0.020358017476067886,E
15058,0.9332343191940398,0.0344525181658732,0.022597419484654567,E
15059,0.8926571337640076,0.02981708844901026,0.019781225833767502,E
15060,0.9786654308510936,0.01503382610874467,0.016177229521879263,E
15061,0.991877862709079,0.05124029065397141,0.2062057255239287,D
15062,0.8101627219210232,0.007015785517414178,0.01859028922922305,E
15063,0.4292076821571683,0.0005011275369581556,0.016415832662764886,E
15065,0.9004926511780263,0.01966925582560761,0.02616004523275611,E
15066,0.9165936158214172,0.006514657980456023,0.017789412906241576,E
15067,0.7910094417054255,0.010147832623402651,0.021257527707089358,E
15068,0.8769339862310788,0.012904034076672509,0.017059155501342335,E
15069,0.5204253885653558,0.008644450012528185,0.019019041912010724,E
15070,0.0028475870887051304,0.0,0.015483409223415665,E
15071,0.7506276789187358,0.0031320471059884726,0.018569885859178334,E
15073,0.975644755135428,0.00939614131796542,0.017267312162575738,E
15074,0.7188054279104481,0.005136557253821095,0.017748112820417036,E
15075,0.7935908817655785,0.0032573289902280114,0.0178332501987038,E
15076,0.5385289700109995,0.006013530443497868,0.018213196892697122,E
15078,0.9815576859725627,0.056376847907792516,0.049020876100975885,E
15079,0.43181331740173495,0.005888248559258329,0.01825833802745927,E
15081,0.9415183781037304,0.004259584064144323,0.01682654298724014,E
15083,0.31383945936791013,0.0005011275369581556,0.015419979057473544,E
15087,0.24664384874659637,0.0017539463793535448,0.016190796529594664,E
15088,0.9437629467501214,0.007391631170132796,0.01912736653984744,E
15089,0.9736104984766341,0.018040591330493603,0.023639964739875525,E
15090,0.1746706197875663,0.002756201453269856,0.016452904070859947,E
15091,0.8577267321425579,0.0037584565271861674,0.0167899296858991,E
15092,0.42393127078692056,0.0031320471059884726,0.0167224470371329,E
15093,0.9517938868074827,0.01390628915058882,0.030650055245912577,E
15095,0.7238603602849076,0.006013530443497868,0.019918234992202494,E
15096,0.8871704104061627,0.001252818842395389,0.01588227925024839,E
15097,0.9894155374029634,0.003006765221748934,0.015983379886963918,E
15098,0.5125396196144776,0.0005011275369581556,0.017397943065435434,E
15099,0.7749159217341619,0.002756201453269856,0.01655566093968619,E
15100,0.11605499379300462,0.0006264094211976945,0.01734719893268174,E
15101,0.9782764467324403,0.0010022550739163113,0.016201685374748063,E
15103,0.9171463827268717,0.004259584064144323,0.0175877402175267,E
15104,0.5549668060681522,0.008769731896767724,0.01864202005344696,E
15105,0.9522126496146452,0.01252818842395389,0.023210366321541952,E
15106,0.9540403166219056,0.01265347030819343,0.020069868327785248,E
15107,0.16671040411541474,0.0023803558005512397,0.0159818998497586,E
15108,0.621836712283895,0.007516913054372335,0.019661166625231492,E
15109,0.3564509014567362,0.0037584565271861674,0.0167433789918938,E
15110,0.9381831649906848,0.004885993485342017,0.018528233383543005,E
15111,0.9227391926625311,0.010398396391881731,0.02063281105052159,E
15113,0.9753823304429393,0.01252818842395389,0.027229301635634924,E
15114,0.9198487987090939,0.02455524931094963,0.024837103405089874,E
15115,0.9519986152909843,0.002505637684790778,0.01630768422983356,E
15116,0.9543920773799222,0.005512402906539712,0.019876124409813133,E
15117,0.9619614477653886,0.009897268854923575,0.020571671418349598,E
15118,0.641099801413371,0.0,0.01597182150117002,E
15119,0.3429667390661031,0.0016286644951140057,0.01604793770030057,E
15120,0.6539623336813717,0.002630919569030317,0.01632075789181386,E
15121,0.8662211030398458,0.0033826108744675503,0.01672212988630319,E
15122,0.7725969063664975,0.010774242044600346,0.02079015310103914,E
15123,0.9812803719358194,0.013154597845151586,0.022859315592033375,E
15124,0.940738548698392,0.0017539463793535448,0.015758238036850458,E
15125,0.9331226491121298,0.017414181909295907,0.05428452270473979,E
15127,0.8255341086959355,0.0018792282635930837,0.016541741542160003,E
15128,0.83931419680363,0.01378100726634928,0.020111485564439494,E
15129,0.8662006301914956,0.010398396391881731,0.027257457581517007,E
15130,0.5467776667280853,0.002630919569030317,0.016272445248754607,E
15132,0.9522424283031544,0.006389376096216485,0.018555296921011648,E
15133,0.6593950831662936,0.003507892758707089,0.0185711192235161,E
15134,0.9620414779907575,0.009020295665246801,0.020000306579135384,E
15135,0.3758908015492363,0.0011275369581558504,0.015557234888776082,E
15136,0.9945951680355558,0.008519168128288646,0.019628394372828067,E
15139,0.35932826723395067,0.001503382610874467,0.015739808049746163,E
15140,0.8607790477147649,0.010022550739163113,0.02339033179791219,E
15142,0.8767180907393862,0.0031320471059884726,0.01686668018668907,E
15143,0.39689408278847643,0.0016286644951140057,0.01602344660845069,E
15144,0.9788236301337994,0.027186168879979943,0.03812036684484082,E
15145,0.9897840486732664,0.008268604359809568,0.01931927803080345,E
15146,0.5603902497129148,0.011776497118516659,0.01973837523277549,E
15147,0.41557462632398845,0.003507892758707089,0.017253991827727896,E
15148,0.9726985261410356,0.0023803558005512397,0.01617088650528505,E
15149,0.6433406477236984,0.002756201453269856,0.016944417378949254,E
15150,0.9544423289167816,0.04297168629416185,0.03379982109169306,E
15152,0.9758457612828658,0.03470308193435228,0.03161595571728681,E
15153,0.9173995015792012,0.002630919569030317,0.01626941469638182,E
15154,0.8021075866792481,0.011400651465798039,0.015955858242741254,E
15156,0.9979378258207287,0.006765221748935101,0.018497364036117837,E
15157,0.9918071383238692,0.016537208719619136,0.021697098757068278,E
15158,0.8795135651231999,0.0007516913054372335,0.0165236639448665,E
15159,0.9972361654727273,0.09007767476822848,0.08056092705301861,E
15160,0.04336893747778231,0.00037584565271861676,0.015666510969101932,E
15163,0.9517957479755146,0.003507892758707089,0.016182092501268158,E
15164,0.8176706737614392,0.01277875219243297,0.018079993544218662,E
15165,0.00046529200795835464,0.0032573289902280114,0.016827952546483296,E
15167,0.1423570204188745,0.005011275369581556,0.015683566635944148,E
15168,0.932841612739323,0.0005011275369581556,0.01548467782673451,E
15171,0.13163297021945033,0.0007516913054372335,0.01875464383697531,E
15172,0.9784495353594008,0.01365572538210974,0.02083215796648526,E
15174,0.13659670536035004,0.001252818842395389,0.015587540412503986,E
15175,0.8095671481508364,0.002756201453269856,0.015899017766260893,E
15178,0.3034429747420887,0.0002505637684790778,0.015251889117726913,E
15179,0.9517641081189734,0.011776497118516659,0.02281311728783886,E
15180,0.016646286876718094,0.0006264094211976945,0.015417512328798016,E
15181,0.8232411496807166,0.0021297920320721615,0.017506408649196465,E
15182,0.5873548521581173,0.003507892758707089,0.017304031180860015,E
15184,0.92237254256026,0.007767476822851413,0.01654255203872482,E
15185,0.8125357111616109,0.002505637684790778,0.01620376447463172,E
15186,0.9627170819863129,0.002255073916311701,0.01655893816492653,E
15187,0.9972194149604408,0.01152593335003758,0.03156605732007901,E
15189,0.9973794754111786,0.028940115259333488,0.07079430249106118,E
15192,0.680941825470829,0.006264094211976945,0.01878924851639484,E
15193,0.8386981501850931,0.002255073916311701,0.01686872404759165,E
15194,0.9922203176269362,0.040716612377850146,0.04161300797651955,E
15195,0.9945840010273648,0.0,0.028714941838942697,E
15197,0.9780456618964929,0.004384865948383862,0.017422398918304237,E
15198,0.7536409099622742,0.0011275369581558504,0.01579153887397007,E
15199,0.8421394498759531,0.001503382610874467,0.0195799407738445,E
15201,0.7906241799228358,0.012027060886995736,0.018378784864787147,E
15203,0.9324879908132746,0.01766474567777498,0.02155015220596902,E
15204,0.04332054710895464,0.0010022550739163113,0.016224766907354776,E
15205,0.7729486671245139,0.0046354297168629405,0.01739558205370315,E
15206,0.9732940999112223,0.0010022550739163113,0.016590265619105725,E
15208,0.9978298780748822,0.005261839138060634,0.01816657572072966,E
15210,0.39735565246037113,0.0023803558005512397,0.016276215819730058,E
15211,0.8392713899388978,0.006389376096216485,0.01826098095104019,E
15212,0.35950135586091125,0.0007516913054372335,0.015422621981054463,E
15213,0.14768740566204538,0.003006765221748934,0.01625461432432865,E
15214,0.9972398878087909,0.01365572538210974,0.02096391651673948,E
15215,0.8820354478063344,0.005261839138060634,0.01727985723983985,E
15216,0.7667044483777129,0.0001252818842395389,0.015449579801579866,E
15218,0.9730837879236252,0.020671510899523918,0.03539586502272121,E
15219,0.5287652825160013,0.0010022550739163113,0.016186603090846265,E
15220,0.8632953468938037,0.014783262340265592,0.021307426104297162,E
15221,0.01912350152708837,0.001252818842395389,0.015511248018468041,E
15222,0.147199779637705,0.0005011275369581556,0.01717065163747616,E
15223,0.3968345254114577,0.0038837384114257063,0.01671219249363892,E
15224,0.04077633040943835,0.0018792282635930837,0.016203271128896614,E
15225,0.3730860213252634,0.002756201453269856,0.016551855129729665,E
15226,0.1690461699953657,0.0008769731896767723,0.01565329635119732,E
15227,0.9034221296601321,0.007141067401653718,0.019406212597125237,E
15228,0.8232374273446529,0.015660235529942362,0.027009234198796833,E
15230,0.35966327747968074,0.002756201453269856,0.016623037871509157,E
15232,0.6975546113229741,0.0037584565271861674,0.01726600832027582,E
15234,0.2598562806045819,0.0016286644951140057,0.015803379171612602,E
15235,0.41807603615877265,0.017790027562014525,0.023029167480833956,E
15236,0.2011159563518873,0.0017539463793535448,0.016240518731897073,E
15237,0.9969774631163024,0.012277624655474814,0.02008604302010049,E
15238,0.9224600174577562,0.006389376096216485,0.018832310551273327,E
15239,0.9733555184562728,0.006389376096216485,0.017802627524146186,E
15240,0.8817413832573047,0.01027311450764219,0.021048948178083008,E
15241,0.8226958274473893,0.01378100726634928,0.02123578525576364,E
15243,0.8018265503064415,0.002630919569030317,0.01622511929716557,E
15244,0.8258486460933153,0.004134302179904784,0.01733475957236087,E
15245,0.6415502040770747,0.011024805813079424,0.023974735060125627,E
15246,0.36235452645371186,0.004009020295665245,0.016920983456531747,E
15247,0.6730337225035687,0.0006264094211976945,0.016363678970768028,E
15249,0.916796483136887,0.0447256326735154,0.03856902955193811,E
15251,0.976124936487641,0.01503382610874467,0.05150085463338861,E
15252,0.903591495951029,0.005387121022300173,0.01771960448472416,E
15253,0.9575132561693067,0.006765221748935101,0.018334595182514134,E
15254,0.6598789868545702,0.0021297920320721615,0.01616760928004471,E
15255,0.8231015620783292,0.00576296667501879,0.01824843587377608,E
15256,0.6032306154696565,0.0006264094211976945,0.015456099013079472,E
15257,0.24702166585705856,0.0008769731896767723,0.015927244190105137,E
15258,0.5497090063782228,0.004134302179904784,0.017305123589273462,E
15260,0.732112779338057,0.009646705086444498,0.021384423277954687,E
15261,0.6384681098163585,0.002255073916311701,0.016007130960211138,E
15262,0.13427024532055828,0.0011275369581558504,0.015739772810765083,E
15263,0.715643303424363,0.001378100726634928,0.0156606965372239,E
15264,0.8285845631001103,0.002756201453269856,0.016496670885360016,E
15265,0.5955235186498342,0.010147832623402651,0.020416584662621112,E
15266,0.09422535394763046,0.0006264094211976945,0.0155295722886291,E
15267,0.9413899575095339,0.001252818842395389,0.021160972898933015,E
15269,0.9379896035153742,0.0001252818842395389,0.016549740790864922,E
15270,0.9594153698978405,0.005888248559258329,0.02320779387592319,E
15271,0.9813901808496976,0.03432723628163366,0.023868947638926597,E
15272,0.8472520784593994,0.007767476822851413,0.017653214244371405,E
15274,0.9897393806405024,0.00576296667501879,0.017634290911532007,E
15275,0.9174832541406335,0.005136557253821095,0.01725589473270616,E
15276,0.8235407977338417,0.006389376096216485,0.01558598989733651,E
15277,0.8764147203501973,0.001378100726634928,0.016010936770167662,E
15279,0.05102392159271315,0.002505637684790778,0.0160867358184685,E
15280,0.539517250235903,0.0018792282635930837,0.015507794598322305,E
15281,0.8441457890142695,0.0186670007516913,0.02300252681113826,E
15286,0.8684861445345871,0.0002505637684790778,0.015956844934211463,E
15287,0.941343428308738,0.002505637684790778,0.01681910756223248,E
15288,0.8852180451407695,0.010899523928839883,0.023237112708180886,E
15289,0.9223874319045146,0.007266349285893257,0.018404368365050466,E
15290,0.9891475292063794,0.02643447757454271,0.0426088615818109,E
15291,0.9327969447065589,0.013530443497870201,0.03130680413628112,E
15292,0.46154547671027385,0.003006765221748934,0.015746785367999797,E
15296,0.8824914339741335,0.024931094963668243,0.02783153582227431,E
15297,0.9736123596446659,0.005011275369581556,0.017346987498795267,E
15298,0.9951367679328194,0.024179403658231013,0.028408715093366555,E
15299,0.8206001522435451,0.001378100726634928,0.02845449052978812,E
15300,0.8289549355384451,0.0033826108744675503,0.016858575221040912,E
15301,0.8656739196384867,0.030819343522926573,0.03282775379863001,E
15303,0.22290465050056116,0.0037584565271861674,0.017131959236251465,E
15304,0.8389214903489132,0.0031320471059884726,0.01750647912715863,E
15306,0.8284859211944232,0.007141067401653718,0.01924746098736453,E
15307,0.7452582091468964,0.001378100726634928,0.01583262752590814,E
15308,0.27632947885433945,0.002505637684790778,0.01617433992543079,E
15311,0.9999069415984083,0.3119518917564519,0.22449687104277252,D
15312,0.7990310759226276,0.005888248559258329,0.018355033791539927,E
15313,0.7055483280196986,0.0,0.015292413945967715,E
15314,0.4668665561132856,0.002881483337509395,0.016264904106803712,E
15315,0.828476615354264,0.0046354297168629405,0.01705274200678597,E
15316,0.1261518303657009,0.0,0.01569061443215994,E
15318,0.9918108606599328,0.004009020295665245,0.01621081227084751,E
15319,0.24153308133118181,0.0018792282635930837,0.015829808407421823,E
15320,0.8821452567202126,0.004384865948383862,0.01605051014591933,E
15321,0.8688025430999987,0.013154597845151586,0.024450073675899686,E
15322,0.8293457808251302,0.006013530443497868,0.017233976086475047,E
15325,0.7238491932767165,0.006013530443497868,0.015681064668287538,E
15326,0.10739870127694738,0.003507892758707089,0.016207605523569327,E
15327,0.8605333735345628,0.0011275369581558504,0.01584478497438038,E
15329,0.9062082982037867,0.007642194938611874,0.018652450791846333,E
15330,0.9147957275026661,0.001503382610874467,0.01762861743557829,E
15332,0.019300312490112544,0.004259584064144323,0.020962577435458485,E
15333,0.44261181432243246,0.0018792282635930837,0.01873371188221441,E
15334,0.5817434305421396,0.012277624655474814,0.01634842049196084,E
15335,0.8579556558104736,0.004384865948383862,0.01572222379818776,E
15339,0.8231164514225838,0.010899523928839883,0.017073991112376577,E
15341,0.7852398208067419,0.0020045101478326226,0.02222927784932269,E
15342,0.6895013372492308,0.0031320471059884726,0.016489693567106382,E
15343,0.7669538448939784,0.002505637684790778,0.016393632104685144,E
15344,0.9997673539960207,0.0038837384114257063,0.0167885906046181,E
15345,0.906260410908678,0.002756201453269856,0.01640487333964933,E
15346,0.11004155988215084,0.0020045101478326226,0.015998673604752184,E
15347,0.01937848154744955,0.0005011275369581556,0.015819589102908923,E
15348,0.8070843499963708,0.0010022550739163113,0.015666088101328985,E
15349,0.5769118383315001,0.008895013781007263,0.01677882940685923,E
15350,0.00040945696700335206,0.0005011275369581556,0.015516710060535281,E
15351,0.9678427387459821,0.029065397143573025,0.021671162866994165,E
15353,0.3191940397954949,0.007767476822851413,0.017847310552154307,E
15355,0.9223781260643554,0.0016286644951140057,0.016085467215149658,E
15356,0.9169565435876247,0.06489601603608117,0.024858035359850778,E
15358,0.9888590481614451,0.0701578551741418,0.04412776738325721,E
15360,0.8951138755660277,0.001503382610874467,0.016617152961668973,E
15361,0.03215912242204963,0.0007516913054372335,0.016585402639716827,E
15363,0.354431534142197,0.0020045101478326226,0.016229947037573387,E
15364,0.7450497583273311,0.003507892758707089,0.018327159757506473,E
15365,0.9325121859976885,0.018792282635930833,0.01979754148200706,E
15366,0.7992376655741612,0.005387121022300173,0.017232355093345416,E
15367,0.8473898048937551,0.011901779002756198,0.021690720501492983,E
15368,0.9439267295369228,0.00037584565271861676,0.01668414226470007,E
15369,0.614330621611511,0.0,0.009497398746514204,E
15370,0.8925882705468297,0.011776497118516659,0.02342750892295049,E
15372,0.6332549781591932,0.0032573289902280114,0.022183044306147103,E
15373,0.9788106019575764,0.017038336256577292,0.02290794538592234,E
15374,0.6566312486390209,0.0002505637684790778,0.01570118612648362,E
15376,0.8930461178826609,0.014532698571786512,0.01945540621471146,E
15379,0.5471089546377516,0.024429967426710088,0.0279075815434427,E
15380,0.9784904810561011,0.004510147832623401,0.02103763646515666,E
15381,0.42904017703430325,0.0008769731896767723,0.017212409830054724,E
15382,0.9622704016586731,0.03821097469305937,0.03599834588222815,E
15384,0.5468558357854222,0.005261839138060634,0.017349524705432946,E
15385,0.8930591460588837,0.001378100726634928,0.016225824076787142,E
15386,0.5016108409315518,0.0037584565271861674,0.016498080444603175,E
15388,0.2764951228091726,0.0011275369581558504,0.015604419884440808,E
15389,0.5394130248261204,0.0,0.01687112029830502,E
15392,0.9890768048211697,0.010523678276121268,0.020450449323437987,E
15393,0.9575616465381345,0.001378100726634928,0.01592622225965385,E
15394,0.9757657310574971,0.010523678276121268,0.022803743718871863,E
15395,0.12895474942164203,0.0007516913054372335,0.015487814096050536,E
15396,0.6996186466702773,0.0016286644951140057,0.016124688201090538,E
15397,0.22507477242567892,0.0006264094211976945,0.015440417666499338,E
15398,0.9575597853701026,0.00914557754948634,0.019829890866637546,E
15399,0.9973459743866054,0.006138812327737407,0.017983861603835263,E
15400,0.7535571574008416,0.001503382610874467,0.017458554112891243,E
15402,0.6032864505106114,0.005136557253821095,0.017317844861442964,E
15405,0.493676681611846,0.0008769731896767723,0.01633936407382355,E
15406,0.9521382028933717,0.007141067401653718,0.01661250141616655,E
15407,0.9114549308855252,0.019042846404409914,0.018831958161462544,E
15408,0.2927040351984099,0.004134302179904784,0.016050686340824728,E
15410,0.7750908715291543,0.015159107992984209,0.027269579791008167,E
15411,0.9305951829249001,0.012402906539714353,0.019853677178865842,E
15412,0.5419926037182415,0.0011275369581558504,0.015780579550854518,E
15414,0.9755442520617089,0.004760711601102479,0.017839839888165565,E
15415,0.16128882163868402,0.005888248559258329,0.017127695319540913,E
15416,0.8281174099241201,0.024054121773991473,0.02911444616743484,E
15417,0.7724833751165555,0.0033826108744675503,0.016902130601654505,E
15419,0.9352927710372476,0.0008769731896767723,0.015587928041295855,E
15421,0.8441644006945881,0.006514657980456023,0.018458143050176956,E
15422,0.13471878681623015,0.0006264094211976945,0.015453456089498552,E
15423,0.8982890282283356,0.0001252818842395389,0.0152624608120506,E
15424,0.31928151469299104,0.0020045101478326226,0.0164600223450379,E
15426,0.9493873965423221,0.03745928338762213,0.020147993148837296,E
15427,0.9117415507624275,0.03821097469305937,0.020335605484101668,E
15428,0.9602528955121654,0.0006264094211976945,0.0154396424089156,E
15429,0.9302769231914564,0.01027311450764219,0.0163950416639283,E
15432,0.9387675717526804,0.0011275369581558504,0.015712427361447814,E
15433,0.7886718146574427,0.006514657980456023,0.01658170254670354,E
15434,0.9786393744986479,0.007266349285893257,0.01862418912902101,E
15435,0.9414644042308072,0.003507892758707089,0.01563525399288489,E
15436,0.9682019441761259,0.04109245803056876,0.019064852587413375,E
15437,0.2978576094785566,0.005512402906539712,0.01581451468963355,E
15438,0.6490749064297772,0.003006765221748934,0.015660943210091455,E
15440,0.855212294131551,0.007642194938611874,0.016461220470394586,E
15442,0.3352912821028221,0.0001252818842395389,0.01720236672044722,E
15443,0.9970779661900215,0.048108243547982946,0.02642849579061561,E
15444,0.9764134175325752,0.02731145076421948,0.02010697497486139,E
15445,0.2927114798705372,0.0005011275369581556,0.015509133679603306,E
15447,0.11541661315808574,0.0010022550739163113,0.015655974513759323,E
15448,0.16357619714980726,0.0033826108744675503,0.0168522322044467,E
15449,0.9305635430683589,0.007642194938611874,0.018531651564707666,E
15450,0.9200833058811048,0.0036331746429466285,0.01662388360705505,E
15452,0.9222087597734585,0.007141067401653718,0.017007600872023822,E
15453,0.9971133283826265,0.03570533700826859,0.020001645660416387,E
15454,0.0299796946567727,0.003006765221748934,0.015740301395481267,E
15456,0.24165033491718735,0.007391631170132796,0.016685128956170282,E
15457,0.29811817300301324,0.007141067401653718,0.015944581768795985,E
15458,0.93303145187857,0.0007516913054372335,0.015678774134517407,E
15460,0.05161949536289985,0.007141067401653718,0.015873011398224623,E
15462,0.748111379739697,0.001252818842395389,0.015935877740469482,E
15463,0.9222906511668594,0.0007516913054372335,0.015553675751687106,E
15464,0.09447847279995979,0.01954397394136807,0.018805211774823614,E
15465,0.9487825169319762,0.012904034076672509,0.03958271408165541,E
15466,0.7723382040100727,0.007015785517414178,0.01628802087839151,E
15467,0.9760411839262083,0.006514657980456023,0.016912984207826824,E
15468,0.9062362157242642,0.003507892758707089,0.016654259608745114,E
15469,0.8854748863291624,0.0032573289902280114,0.01688697783979055,E
15471,0.9947924518469301,0.009521423202204959,0.016763570928052043,E
15472,0.6974243295607457,0.00939614131796542,0.016418510825326887,E
15473,0.9627487218428543,0.0016286644951140057,0.02027238675204602,E
15475,0.7939128638350855,0.003507892758707089,0.016709408614133683,E
15478,0.8929623653212282,0.005637684790779251,0.020188588455040256,E
15480,0.689300331101793,0.005512402906539712,0.018300060981056757,E
15482,0.9595679856764509,0.0157855174141819,0.038256671223654226,E
15483,0.5685384433562815,0.010899523928839883,0.015933093860964247,E
15484,0.9975674533823936,0.023552994237033317,0.02766520783158163,E
15485,0.9197855189960116,0.010648960160360807,0.024183208872188743,E
15488,0.7531365334256473,0.0001252818842395389,0.015430973619570177,E
15489,0.9405970999279727,0.006765221748935101,0.018950325898906762,E
15491,0.7457383904991094,0.019293410172888992,0.026001011711146767,E
15492,0.9251866286243922,0.004259584064144323,0.017433041090590077,E
15493,0.9141517633636518,0.0373340015033826,0.022041559797115085,E
15494,0.9439434800492092,0.015534953645702823,0.019687525383078556,E
15497,0.9543287976668398,0.0018792282635930837,0.019548225690873434,E
15498,0.9997357141394796,0.06539714357303932,0.05879303318296271,E
15500,0.9786654308510936,0.008393886244049107,0.019096673387327668,E
15502,0.9597950481763344,0.031445752944124265,0.034636711653337225,E
15503,0.029600016378278683,0.008644450012528185,0.015627501417047523,E
15504,0.783015725008701,0.001503382610874467,0.01529533878139727,E
15505,0.8600885543749547,0.012277624655474814,0.027432736273403743,E
15506,0.9409656111982758,0.02042094713104484,0.018559983705495147,E
15507,0.5415366175504424,0.005637684790779251,0.016844197716760694,E
15508,0.49378649052572415,0.011400651465798039,0.018634020804742038,E
15510,0.11549850455148641,0.0,0.015990145771331076,E
